wid,user_name,user_id,gender,publish_time,text,like_count,comment_count,forward_count
4910436162473640,昆明市总工会,2875033400,m,2023-06-08 19:11:15,#高考警助力# 【交警父亲特殊的“陪考”】#高考# 一个场内高考，一个场外执勤，一个沉着应对，一个挥汗如雨。在目送儿子走进考场后，温黎便匆匆回到执勤岗位上，与战友一起全力维护考场周边的道路交通秩序。网友：上阵父子兵加油！@景洪警方 云南警方的微博视频,0,0,0
4910436140974390,小牧说校园,2432318057,f,2023-06-08 19:11:09,#牧经夜聊##高考# 又一年高考结束之际 那时候大家的心情是怎样的呢,0,0,0
4910436140712996,一块小熊软糖zz,5937942716,f,2023-06-08 19:11:10,#高考#,0,1,0
4910436140712996,一块小熊软糖zz,5937942716,f,2023-06-08 19:11:10,#高考#,0,1,0
4910436070202127,一口吃掉个冰激凌,7534455936,f,2023-06-08 19:10:53,#高考#为什么大家这么重视高考呢？上车生涯中有那么多次考试 中考 高考 考研 考公 考编 教资…..哪一次不是能够改变人生的关卡,0,0,0
4910435986571482,陕西大事小事,5872109838,m,2023-06-08 19:10:32,陕西大事小事【#75岁姥爷考场外开房车陪考外孙# 】#高考# 6月7日，陕西西安。75岁姥爷开房车在考场外等候正在高考的外孙。孩子姥爷称，开房车是想孩子中午可以在车里休息，不用走很远也不耽搁时间，今天和孩子妈妈一起来陪外孙，希望孩子可以发挥到最好，外孙学习很好，也对孩子很有信心。 白鹿视频的微博视频,0,0,0
4910435952756736,我不知道叫什么但必须得长点才行,7560339876,f,2023-06-08 19:10:25,#高考#结束啦结束啦可真快呀,0,0,0
4910435911077025,考研安心学长,7780384145,m,2023-06-08 19:10:15,分享一些语文作文万能开头结尾，真的太绝了 #高考加油##高考第二天##高考#,0,0,0
4910435902689675,兔子会不会咬人,7620213538,f,2023-06-08 19:10:13,高考这两天 生了很严重的病高三#高考#,0,0,0
4910435780265713,爱喝果粒奶优位,7260981634,m,2023-06-08 19:09:44,#高考# 20年全国一数学，6个大题就完整写对了圆锥曲线和极坐标，至今想起来还贼难受，我真是鲨臂,0,1,0
4910435767682017,昭亭云月,7480948830,f,2023-06-08 19:09:41,#高考#咱就是说，考完了哈哈哈哈哈哈哈哈,0,0,0
4910435767158504,一觉睡到世界末日的我好饿啊,5756702037,f,2023-06-08 19:09:41,#高考##复读# 一年的时间不知不觉间已到结尾，有点感慨，高四生活比高三充实忙碌了许多，也许是换了一所稍好点的学校的原因，明天的信息技术结束后，我的高中时代也就走完了，虽然对这次考试信心不足，十分害怕和担忧，但已经过去的事情就让它过去吧，无论结果如何，仍然还是要继续生活的，人生的一个阶段即将结束，我也该为下一个阶段做好准备了，希望之后的日子能越来越好吧。,0,1,0
4910435725740985,杜暘,2293260721,f,2023-06-08 19:09:31,谁还没个一举夺魁 #高考##旸日常#,1,0,0
4910435725740985,杜暘,2293260721,f,2023-06-08 19:09:31,谁还没个一举夺魁 #高考##旸日常#,1,0,0
4910435654700658,水母骑大象,6910027136,m,2023-06-08 19:09:14,梦碎了 #高考##新高考一卷英语#,2,4,0
4910435595198066,湘潭公安,3424054302,m,2023-06-08 19:09:00,【#女生拒绝帮助用双膝自信进考场# 拍摄者：很佩服她的坚强自信】#高考# 6月7日，河南洛阳。女生腿脚不便拒绝帮助用双膝自信进考场。视频拍摄者王女士称，女生下半肢可能是残疾，只能用膝盖走路，周围很多安保人员想帮忙，但女生仍然坚持自己进考场大门。过了安检门后，工作人员就把她抱上轮椅推进考场了。自己看到这一幕很心疼女生，但也非常佩服她，一些正常考生会因为压力而缺考，但这位女生却走出了坚强与自信。白鹿视频的微博视频,0,2,0
4910435583394385,喝八杯水很简单,5456168019,f,2023-06-08 19:08:56,现在最羡慕的人 高考完的高三毕业生#高考#,0,1,0
4910435571337166,芽孢发芽啦,5900692222,f,2023-06-08 19:08:54,#高考# 服了去年数学哭着出来，今年轮到英语了是吧#高考英语#,3,2,0
4910435486930777,生活Video,6154333526,f,2023-06-08 19:08:34,【#高考生暖心回应高考后入伍愿望#：#这个国家有我想保护的人#】近日，广东深圳。男生立志#高考#后入伍当兵：“就希望考完高考之后入伍顺利吧！我去当兵的原因，大概就是这个国家有我想保护的人”。网友：这格局直接拉满 齐鲁晚报的微博视频 via.@齐鲁晚报,0,0,0
4910435452854752,祁萌不萌,6649672771,f,2023-06-08 19:08:26,非常正确 还能有什么可以伤害我 #高考英语##高考#,4,1,0
4910435423224151,一切与林有关,6339141564,f,2023-06-08 19:08:18,#高考#高考终于结束了但是各位大学生的四六级要准备开始了,0,0,0
4910435411955090,开明南low主,5280488025,m,2023-06-08 19:08:16,高考的五十个减速带确实意难平；22复读的考生破大防；就算大家都说23届理综简单，我也相信有人错过了这次机会…可能 也许这就是青春，只有抬头向前，脚踏实地才能不负这人生吧。#高考#,0,1,0
4910435406711650,一只靴子zzz,2906856767,f,2023-06-08 19:08:15,高考已经是六年前了，那时还没有流行以花束表达祝愿，也没有专门接送考生拉满条幅的大巴车，更不知道这场考试意味着什么，只记得考试前离校时注视男孩的女孩以及走出考点后男孩手掌的宽大。我的青春，与你有关❤#高考##青春#,0,1,0
4910435423224151,一切与林有关,6339141564,f,2023-06-08 19:08:18,#高考#高考终于结束了但是各位大学生的四六级要准备开始了,0,0,0
4910435411955090,开明南low主,5280488025,m,2023-06-08 19:08:16,高考的五十个减速带确实意难平；22复读的考生破大防；就算大家都说23届理综简单，我也相信有人错过了这次机会…可能 也许这就是青春，只有抬头向前，脚踏实地才能不负这人生吧。#高考#,0,1,0
4910435406711650,一只靴子zzz,2906856767,f,2023-06-08 19:08:15,高考已经是六年前了，那时还没有流行以花束表达祝愿，也没有专门接送考生拉满条幅的大巴车，更不知道这场考试意味着什么，只记得考试前离校时注视男孩的女孩以及走出考点后男孩手掌的宽大。我的青春，与你有关❤#高考##青春#,0,1,0
4910435364511697,蛙蛙丫蛙蛙,2960600157,f,2023-06-08 19:08:05,祝大家都能够得偿所愿 高考加油站 校园 #高考# | #亿点曝光计划# | #视频制作人出道计划# 蛙蛙丫蛙蛙的微博视频,0,0,0
4910435327543626,听中国,1867571077,m,2023-06-08 19:07:56,【#面带微笑冲走出考场的你超美#】6月8日，对于很多高考生来讲，十年寒窗苦读画上了句号。有不少考生奔跑着冲出考场，家人们用鲜花和拥抱迎接。央广网记者用镜头记录下考生们脸上洋溢着自信满满的笑容。#高考第二天##高考#（央广网记者庞淼）高考面孔|面带微笑走出考场的你，真飒！ 听中国的微博视频,1,0,0
4910435264896338,一手Video,5943595658,m,2023-06-08 19:07:41,【#西安交警为高考英语打造静音考场# ：优化交通秩序20分钟，降低噪音】#2023高考名场面# 6月8日，陕西西安。#高考# 英语考试前，西安交警在考场外个别路段，优化交通指引，加强秩序维护，为考生打造“静音考场”。据悉，交通管制和交通限流持续了20分钟左右，最大限度地降低了噪音对考生的影响。@西部决策 西部决策的微博视频,0,0,0
4910435134082459,鹰城卫士-LISIR,5941830236,m,2023-06-08 19:07:10,#高考# 考的怎么样不重要，对得起自己的努力和付出就行。更重要的是家人的理解和支持 平顶山·河滨公园,1,0,0
4910435134082459,鹰城卫士-LISIR,5941830236,m,2023-06-08 19:07:10,#高考# 考的怎么样不重要，对得起自己的努力和付出就行。更重要的是家人的理解和支持 平顶山·河滨公园,1,0,0
4910435126741619,漫游桃浦岛,6968533796,f,2023-06-08 19:07:08,#高考# 怎么说呢 比想象中的平淡 就算知道自己没考好还是很平淡 应该跟二模三模差不多吧 虽然二模三模再差也比一本线高十几二十分 但是总感觉这次不是 尤其是英语 为什么为什么啊 果然江南十校考好了高考不会好 我信了,0,1,0
4910435059634554,伏黑惠的妈咪,7295501515,f,2023-06-08 19:06:52,#高考#重要的是被爱意包围 完结!,2,0,0
4910434895529037,初七遇鹿,5935637358,f,2023-06-08 19:06:12,#高考#完结,0,0,0
4910434878233808,Hanjf_09,6901090403,f,2023-06-08 19:06:09,前年和去年的今天都让我怀念。#高考#,0,1,0
4910434853065483,等你一起追风看雪,5015746496,f,2023-06-08 19:06:03,#高考##为啥一到高考就下雨##高考结束# 辛苦了小表弟！ 辛苦了！在座的小朋友们！！,0,1,0
4910434845202989,森井希,2961793815,f,2023-06-08 19:06:01,还记得高考结束的时候， 最想做什么吗？🎞️🍃 摄影#高考##高考加油# 成都,0,0,0
4910434752136183,芈俪米粒,3828637523,f,2023-06-08 19:05:39,#高考#17点考完 18点已买,0,2,0
4910434698919940,Sonderra,5505670032,f,2023-06-08 19:05:25,#高考# 还记得三年前走出考场的景象， 渐变的晚霞、 回家洗个澡之后跟爸爸妈妈出去吃饭、 晚上回家和crush打了两把游戏、 没有想象之中的快乐和兴奋 也没有想象之中的不舍与留恋,1,1,0
4910434589607286,广东检察,2204033420,m,2023-06-08 19:05:00,#高考#【都在同一起跑线上，别想耍小聪明！】答案？包过？替考？这是对诚信原则的违背，必须对高考舞弊行为坚决说“不”！@头屯河检察 提醒：诚信考试，谨防受骗。@CCTV今日说法 CCTV今日说法的微博视频,0,0,0
4910434589607286,广东检察,2204033420,m,2023-06-08 19:05:00,#高考#【都在同一起跑线上，别想耍小聪明！】答案？包过？替考？这是对诚信原则的违背，必须对高考舞弊行为坚决说“不”！@头屯河检察 提醒：诚信考试，谨防受骗。@CCTV今日说法 CCTV今日说法的微博视频,0,0,0
4910337487016645,七号糖糖,7191528792,f,2023-06-08 12:39:09,#高考##高考英语# 22届的不要再叨叨今年试卷简单，全世界都对不起22级了。没人阻止你们复读，大考本来就有各种不确定因素。试卷简单，那你们敢试试560的一本线吗?今年的孩子们绝大部分在备考期间都阳过，最近也有二阳的风险，一届有一届的不容易，做个人吧祝福每个好好学英语的孩子下午都能135+,636,71,1
4910434547928936,Purple-SH,6280995619,f,2023-06-08 19:04:50,#高考#一直都抗拒回忆😶🌫️ 刚刚去看了2017年的说说 在一系列幼稚的片段中，找到了这个⬇️ 当时还真挺治愈我的,1,2,0
4910434518040983,福建东南网,1598078571,m,2023-06-08 19:04:42,#高考##2023福建高考作文##福建暴雨# 刚刚！福州暴雨、雷声、闪电、冰雹…… 福建东南网的微博视频,0,0,0
4910434513062834,小龙不吃肥肉-,6309040665,m,2023-06-08 19:04:42,收留高三心碎男高#高考#,1,2,0
4910434291028296,一心町日语,6481497170,f,2023-06-08 19:03:49,高考日语 独家！2023年高考日语答案出炉！！！ #高考##高考日语##成都日语#,14,16,5
4910434261669862,Louis丨X,1694851852,m,2023-06-08 19:03:42,"2023.6.8/江西考生的2023年全国高考统考结束了。
几乎就是在五点考试结束铃声响起同一时刻，天空放晴，阳光撒向大地，教室里的考生们全部起身，等待着收卷。
这是新冠疫情管控之下的一代高中生，上网课，测核酸，被隔离等事件陪伴了他们三年。
而今疫情虽仍犹在，但正常的自由的生活终于再次回归。
他们也可以像2020年之前的学长学姐那样走出考场，迎接考点外聚集着的人群送上的热烈祝福和一束束鲜花。
美好的大学生活，正等着他们。
#高考##高考加油##南昌# 南昌·江西师范大学附属中学",2,0,0
4910434240698870,远方Traveler,7488567569,f,2023-06-08 19:03:37,高考竟然变成了三天好吧，上次高考大概是上个世纪的事儿，我是落后了#高考#,0,1,0
4910434178302626,茉莉花茶有如玉的甜,6286804141,f,2023-06-08 19:03:21,2022届高考生，你们释怀了吗？#高考 #学业 #高考加油 #高考数学 茉莉花茶有如玉的甜的微博视频,1,0,0
4910434119326288,CherrieJIN,2167249064,f,2023-06-08 19:03:08,#高考# 17年后的高考不知道会是个怎样的场景….但于现在的我们来说，成与败或许并没有想象中那么重要,0,1,0
4910429220640188,南方日报,1682207150,m,2023-06-08 18:43:40,"【广东#高考英语# 考完，最后一次给李华写信是什么感受？】
#高考第二天# ，广东省#高考# 英语科目结束后，广州市第七中学考点的学生走出考场后纷纷调侃，“以后终于不用替李华写信了！”“只能帮李华到这里了。”

今年广东高考英语作文主题为替李华给外教写一封关于英语口语练习分组的建议信，“我感觉题目还是挺难的，可以发挥的空间很大。”丁同学说。

也有同学表示，感谢李华这三年的陪伴”替他写信，让我从不怎么会写使用英语到现在懂得了怎么用英语去写信沟通。“

“终于考完英语了。我的高考完成一大半了！”广州市执信中学文科生邓同学感觉今年的英语试题整体难度比去年来说略难，但是做题感觉很不错。她说，昨天和今天上午考试的时候，自己还很紧张，也没怎么吃东西，打算晚上回家好好吃一顿，早些休息，积极应对明天的化学、政治考试。

“英语考试难度比去年难一点，小作文有点创新感，是平时没有练习过的体裁。”广州市执信中学李同学说，小作文是让写一封建议信，问法很新颖，模拟老师出现问题，你要指出来并提出建议。而大作文题目考的是“人与自我”，怎样挑战自己，并且坚持做好一件事。

李同学说，小作文行数特别少，不够写；而大作文的行数又太多了，感觉写完还剩好多行，为了考卷好看，自己增加了许多论据。

“我现在内心毫无波澜，考完一门就忘记一门。”李同学说，明天的地理、生物才是她的强项，争取把水平发挥到极致。

“下午的雨这么大，原来是我考英语时的泪。”8日下午，在广州市第五中学考点外，考生小黎对同学感叹。小黎说，自己平时英语在班上还算中上水平，但做英语卷时“从中间就开始读不太懂题目”。不过她也表示，作文题是替李华写一封信，这种“套路”在平时的练习中算比较常见，“但还是有几个生词看不懂”。高考 直击广东高考首日：考生走进考场，为梦想而战",23,2,2
